book_name,tag,star
素履之往,随笔,3.704887081548181
素年锦时,随笔,2.6816683729997335
素年锦时之月棠记,安妮宝贝,2.875
素描基础,绘画,3.5166666666666666
素描的原点,绘画,3.35
素描的诀窍,绘画,3.773076923076923
素描的诀窍（15周年畅销版）,绘画,4.55
素数之恋,科技,4.32
素数的音乐,数学,4.35
素材与身体,设计,4.483333333333333
索多玛的苹果,轻小说,3.742857142857143
索拉利斯星·K星异客,科幻小说,3.67
索拉里斯星,科幻小说,3.9180602006688963
索福克勒斯悲剧二种,戏剧,3.84
索罗斯带你走出金融危机,金融,2.8333333333333335
紫丁香夜想曲,日本漫画,3.5
紫丁香庄园,推理小说,3.653125
紫川（全五册）,军事,4.047247929858743
紫微願,亦舒,3.1
紫极舞,武侠,3.302232854864434
紫牛,营销,2.7666666666666666
紫禁城的黄昏,落落,3.6166666666666667
紫罗兰,日本文学,3.3734939759036147
紫色平原,亦舒,2.5949367088607596
紫诏天音,武侠,2.9714285714285715
紫阳花日记,日本文学,3.2175346077785103
終於悲哀的外國語,村上春树,3.225
絕對是個夢,亦舒,3.35
絕望先生 01,日本漫画,3.6357142857142857
絞首浪漫派,轻小说,3.836734693877551
給所有明日的聚會,音乐,3.65
綁架遊戲,东野圭吾,3.1954545454545453
經略幽燕,军事,3.35
綺惑,亦舒,2.6
綺色佳,亦舒,3.1274131274131274
緊些，再緊些,亦舒,2.9
繁星春水,名著,2.694019471488178
繁星若尘,科幻小说,3.357142857142857
繁花,小说,4.020355426602594
红,随笔,3.1393232868922376
红与黑,爱情,3.2599490436717264
红书,心理学,3.702272727272727
红圈 : 海豹突击队前狙击手总教练回忆录,军事,3.6
红处方,心理,3.6441176470588235
红字,外国名著,3.0608160123171673
红尘,亦舒,2.862669245647969
红岩,当代文学,3.2775
红手指,东野圭吾,3.793031622798712
红拂夜奔,幾米,3.6382462945006235
红星照耀中国,军事,4.363636363636363
红星照耀太平洋,军事,3.1
红楼梦,爱情,4.585707425136714
红楼梦脂评汇校本,古典文学,4.753846153846154
红楼梦诗词曲赋全解,诗词,3.93
红楼梦诗词曲赋评注,诗词,3.75
红楼梦诗词曲赋鉴赏,诗词,3.831818181818182
红楼梦（上下册）,古典文学,4.383333333333334
红楼梦（上下）,古典文学,3.582608695652174
红气球的旅行,电影,3.338888888888889
红玫瑰与白玫瑰,爱情,3.354893597713145
红粉,当代文学,3.5125
红色海洋,科幻小说,3.297222222222222
红色范思哲 灰色阿玛尼,设计,3.39375
红色资本,政治学,4.085897435897436
红茶王子,日本漫画,3.2875
红蕖留梦,回忆录,3.75
红衣,耽美,3.4555555555555557
红雨,近代史,3.65
红鞋,安妮宝贝,2.616802739004477
红顶商人,人物传记,3.492857142857143
红顶商人胡雪岩,人物传记,3.910416666666667
红颜乱,穿越,3.1425633995887594
红颜露水,爱情,2.702598870056497
红高梁家族,当代文学,3.865546218487395
红高粱,当代文学,3.7583333333333333
红高粱家族,当代文学,3.8689248895434463
约定,艺术,3.5
约翰.聂夫的成功投资,股票,3.1875
约翰·克利斯朵夫,名著,3.380793119923555
约翰·克利斯朵夫（全二册）,外国名著,3.441666666666667
约翰·克利斯朵夫（共四册）,名著,3.8079710144927534
约翰·克里斯朵夫,外国名著,3.9833333333333334
约翰·史密斯的告白,几米,3.65
约翰·汤普森简易钢琴教程(1),音乐,3.11875
约翰·穆勒自传,自由主义,3.65
约翰・汤普森简易钢琴教程(2),音乐,3.0833333333333335
纨绔,耽美,3.6703389830508475
纨绔世子妃（上下）,穿越,3.0083333333333333
纪伯伦诗集,诗词,3.7333333333333334
纪实摄影,摄影,3.19327731092437
纪录片也要讲故事（第2版）,电影,3.125
纪录片创作完全手册,电影,3.5
纯情罗曼史,耽美,3.5441176470588234
纯真博物馆,爱情,3.372097678142514
纯真年代,外国名著,3.559090909090909
纯禽史,郭敬明,3.061111111111111
纯粹现象学通论,西方哲学,2.4
纯粹理性批判,思想,3.108532200065381
纲鉴易知录（全八册）,中国历史,3.15
纳兰容若词传,诗词,3.313533834586466
纳兰性德,诗词,2.85
纳兰性德词新释辑评,诗词,3.5
纳兰性德词选,诗词,3.41875
纳兰的词,诗词,3.5
纳兰词,诗词,3.5
纳兰词:线装巾箱本(共2册)--书韵楼丛刊,诗词,3.225
纳兰词全编笺注,诗词,3.433333333333333
纳兰词典评,诗词,3.355
纳兰词注,诗词,2.975
纳兰词笺注,诗词,3.65
纳兰词集,诗词,3.6173076923076923
纳博科夫传 （上下册）,传记,3.825
纳博科夫传（上下册）,传记,4.65
纳妾记,穿越,3.14
纳尼亚传奇：凯斯宾王子,魔幻,3.41875
纳尼亚传奇：最后一战,魔幻,3.8333333333333335
纳尼亚传奇：狮子、女巫和魔衣柜,魔幻,3.628409090909091
纳尼亚传奇：能言马与男孩,魔幻,3.77
纳尼亚传奇：银椅,魔幻,3.71
纳尼亚传奇：魔法师的外甥,魔幻,3.845
纳尼亚传奇：黎明踏浪号,魔幻,3.87
纳尼亚王国传奇（全7册）,魔幻,3.8142857142857145
纳粹医生,二战,4.0
纳粹德国,二战,4.45
纳粹德国的兴亡,二战,3.9
纳粹德国（上下册）,二战,3.0
纵横十六国,中国历史,3.39
纵横四海,亦舒,3.445065176908752
纸上中洲,绘画,4.519444444444445
纸上动物园,科普,4.15
纸上卧游记,思想,3.6914893617021276
纸上王国,当代文学,3.225
纸上的青春,韩寒,1.45
纸品与平面设计,设计,3.775
纸婴,悬疑,2.8195652173913044
纸牌屋,政治,3.783050847457627
纸牌的秘密,哲学,3.4931034482758623
纽约客,中国文学,4.028979907264297
纽约无人是客,艺术,4.296296296296297
纽约时报古典乐评精选,音乐,3.216666666666667
纽约琐记（上、下册）,人文,2.9857142857142858
纽约琐记（修订版）,随笔,3.5003571428571427
纽约纽约,耽美,4.039
纽约：一座超级城市是如何运转的,科普,4.0569444444444445
线上幽灵,科技,3.6
线性代数,数学,3.0
线性代数五讲,数学,3.2
线性代数及其应用,数学,4.08125
线性代数应该这样学,数学,3.525
线性代数（第四版）,数学,2.425
练习一个人,随笔,3.0217905405405405
练琴,音乐,3.95
练琴的艺术,音乐,4.05
组合数学,算法,3.0
组织社会学十讲,社会学,4.235
组织行为学,管理,2.809375
组织部来了个年轻人,当代文学,3.256521739130435
绅士的准则,人文,3.13
绅士盗贼拉莫瑞,奇幻,3.7714285714285714
细小,励志,3.7777777777777777
细民盛宴,当代文学,3.7694444444444444
细胞生命的礼赞,科学,3.6266666666666665
细节,心理学,3.577272727272727
细节决定成败,幾米,2.3714285714285714
细节营销,商业,3.7785714285714285
细讲弟子规,国学,3.566666666666667
细说宋朝,中国历史,4.05625
细说汉字,国学,3.6375
细读文艺复兴,艺术史,4.56
细雪,日本文学,3.8043689320388347
织色入史笺,艺术史,3.411111111111111
终朝采蓝,人文,3.672222222222222
终极实验,科幻小说,3.85
终极往事,耽美,4.286666666666667
终极理论之梦,科普,3.4714285714285715
终极算法,算法,3.14
终究悲哀的外国语,村上春树,3.3857142857142857
终身制职业,军事,4.0
终身成长,心理学,3.7598837209302327
终身操盘(上),耽美,2.9583333333333335
终身操盘（下）,韩寒,3.0
经典力学的数学方法,数学,3.45
经典密码学与现代密码学,算法,2.15
经典常谈,国学,3.809375
经典淡出之后,近代史,3.25
经典电影十八讲,电影,2.7
经典电影理论导论,电影,4.14375
经典的真身,科幻,4.216666666666667
经典里的中国,国学,3.95
经历,回忆录,3.6
经度,科技,3.8547486033519553
经济与社会（第一卷）,社会学,3.05
经济与社会（第二卷 上下）,社会学,4.15
经济为什么会崩溃,金融,4.009090909090909
经济学,经济,3.514161220043573
经济学原理,金融,4.063500983422309
经济学原理（上下）,金融,3.364992232004143
经济学原理（第4版）,经济,3.6589403973509933
经济学基础,经济,4.05
经济学思想史讲义,思想,3.3285714285714287
经济学的思维方式,经济,4.09
经济学的思维方式（修订第12版）,商业,3.9857142857142858
经济学的思维方式（影印第12版）,金融,3.8
经济学的思维方式（第11版）,思想,3.6760869565217393
经济学诡辩,自由主义,2.85
经济学通识,金融,3.9253505115574083
经济指标解读,经济,3.475
经济腾飞路,回忆录,4.13
经济解释,经济,3.2125
经济解释卷一： 科学说需求 （神州增订版）,经济,4.0131578947368425
经济解释（卷一）,经济,4.008333333333334
经济运行的逻辑,金融,3.6818181818181817
经济黑帮,经济,3.183333333333333
经集,佛教,4.8
经验的疆界,管理,3.841666666666667
绑架游戏,东野圭吾,3.412072632095534
结局或开始,诗词,3.5538461538461537
结构主义,西方哲学,3.125
结构体系与建筑造型,建筑,4.1
结构思考力,职场,3.6774193548387095
结爱·异客逢欢,言情,3.151470588235294
结网,用户体验,3.4281716417910446
结网@改变世界的互联网产品经理,用户体验,3.863888888888889
结起点亦是终点,旅行,4.19496855345912
绕远路的雏人偶,轻小说,4.0
绘·生活 会·生活：东京TOTORO的水彩物语,绘画,2.85
绘本非常建筑,建筑,4.05
绘森活--水彩私享课,绘画,4.057142857142857
绘画与眼泪,艺术史,3.4
绘画中的食物,艺术史,3.6
绘画史事,艺术史,3.8625
绘画是一个人的旅行,绘画,3.7192307692307693
绘羽,落落,3.216666666666667
给一个未出生孩子的信,女性,3.620833333333333
给世界的答案,科学,3.725
给你一个亿,创业,3.2653846153846153
给你一个公司，你能赚钱吗,创业,3.475
给你一个团队，你能怎么管？,管理,2.97
给你一个团队，你能怎么管？2,管理,2.975
给你所爱的人以自由,自由主义,3.6333333333333333
给创业小白的财报书,商业,3.95
给大家看的国学常识,国学,4.15
给女孩的第一本理财书,理财,2.725
给孩子的古诗故事,诗词,4.675
给孩子的古诗词,诗词,3.1785714285714284
给孩子的古诗词·讲诵版,诗词,4.2
给孩子的故事,人文,3.8875
给孩子讲量子力学,科技,3.841708542713568
给工薪族的第一本理财启蒙书,理财,3.025
给年青数学人的信,数学,4.15
给心理治疗师的礼物,心理学,3.8925925925925924
给忙碌者的天体物理学,科普,4.108333333333333
给成交一个理由(叶云燕的销售圣经),营销,4.1
给我一支烟,网络小说,2.9266666666666667
给所有明日的聚会,音乐,3.79
给新手的极简股票课,股票,4.02
给樱桃以性别,张悦然,3.382943143812709
给理想一点时间,幾米,2.859375
给理想一点时间Ⅱ,韩寒,3.2333333333333334
给讨厌数学的人,思想,2.8714285714285714
给青年建筑师的信,思想,3.8582375478927204
给青年的十二封信,思想,4.102346621430591
给青年艺术家的信,随笔,3.7709302325581397
绚烂的世界帝国,中国历史,3.7852941176470587
络新妇之理（上）,日本文学,4.00748502994012
络新妇之理（下）,日本文学,4.233636363636363
绝不低头,古龙,3.1125
绝不低头（上中下）,古龙,3.375
绝代双骄,武侠,3.770731707317073
绝代双骄（全三册）,武侠,3.6838652482269505
绝妙推理,金庸,3.55
绝妙逻辑（上）,轻小说,3.51
绝妙逻辑（下）,轻小说,3.55
绝密原型档案,交互设计,2.933333333333333
绝对主义国家的系谱,政治学,3.65
绝对小孩,幾米,3.3201970443349755
绝对小孩2,幾米,3.9726027397260273
绝对成交,营销,3.6625
绝对是个梦,亦舒,3.2035714285714287
绝对欲望，绝对奇异,二战,3.525
绝对达成,励志,3.0
绝望恸哭的信徒,轻小说,3.8136363636363635
绝望锻炼了我,励志,3.2662773722627736
绝杀,武侠,3.098859315589354
绝爱-BRONZE-,耽美,3.3529411764705883
绝色赌妃Ⅰ,穿越,3.2045454545454546
绝色赌妃Ⅱ,穿越,3.6666666666666665
绝非偶然,心理学,4.25
绞刑架下的报告,二战,3.5166666666666666
统一与分裂,中国历史,3.655263157894737
统治与教育,政治学,3.925
统治史（卷一）：古代的王权和帝国——从苏美尔到罗马（修订版）,政治学,4.05
统计与真理,科学,3.325
统计学,数学,3.6083333333333334
统计学习方法,算法,4.115384615384615
统计学习理论的本质,数学,2.85
统计学的世界,科学,3.805
统计思维：程序员数学之概率统计,数学,3.05
统计推断,数学,3.65
统计数字会撒谎,商业,3.341
统计自然语言处理基础,算法,3.45
统计陷阱,科普,3.6384615384615384
继承与叛逆,科学,3.5833333333333335
绩效致死,管理,3.066666666666667
绮惑,亦舒,2.6666666666666665
维基经济学,互联网,2.71
维多利亚时代的互联网,科技,3.8625
维摩诘的花雨满天（上）,佛教,3.6
维摩诘经,佛教,3.7944444444444443
维新旧梦录,近代史,4.3
维特根斯坦与哲学,西方哲学,3.2916666666666665
维特根斯坦传,哲学,4.063953488372093
维特根斯坦传（插图版）,人物传记,4.225
维特根斯坦全集（全12卷）,西方哲学,2.95
维特根斯坦笔记,哲学,3.275
维珍创业经,创业,3.4
维稳的政治逻辑,政治学,4.05
维纳斯的诞生,宗教,3.26027397260274
维罗妮卡决定去死,心理,3.7423462476293685
绽放,职场,3.6272727272727274
绾青丝,穿越,3.0061475409836067
绾青丝Ⅰ,小说,2.9563873626373627
绾青丝Ⅱ,穿越,3.308
绾青丝Ⅲ,穿越,3.3787179487179486
绾青丝Ⅳ（上）,穿越,3.3435060326472676
绾青丝Ⅳ（下）,穿越,3.296875
绿化树,当代文学,3.4734375
绿山墙的安妮,成长,4.155460181211255
绿林七宗罪,武侠,3.914285714285714
绿林记,武侠,4.042857142857143
绿毛水怪,当代文学,4.0234617087206725
绿皮火车,杂文,3.2896714435512058
绿红妆之军营穿越,穿越,3.6160714285714284
绿里奇迹,悬疑,4.0
绿野仙踪,外国名著,3.794047619047619
缅北之战,二战,3.1
缅北监狱,摄影,4.05
缔造企鹅,用户体验,3.475
缔造苹果神话,传记,2.879396984924623
编写可读代码的艺术,UCD,3.960573476702509
编写高质量代码,web,3.4125
编写高质量代码：改善Python程序的91个建议,编程,3.6416666666666666
编剧的策略,电影,3.75
编剧的艺术,戏剧,3.922549019607843
编剧：步步为营,戏剧,3.2423076923076923
编年史,音乐,3.8
编码,科技,4.333727810650887
编码宝典,科幻小说,3.933333333333333
编码的奥秘,科技,4.108035714285714
编程ING,编程,2.9166666666666665
编程之法,算法,1.25
编程之美,算法,3.3173913043478263
编程之道,编程,3.14
编程之魂,编程,2.95
编程人生,程序,3.28125
编程卓越之道,程序,3.3
编程大师访谈录,编程,3.3375
编程珠玑,算法,4.083582089552239
编程珠玑(第二版),算法,3.3833333333333333
编程珠玑II,算法,3.8857142857142857
编程珠玑（第2版•修订版）,算法,4.05
编程珠玑（续）,算法,3.25
编程珠玑（英文版・第2版）,算法,3.8
编程精粹,编程,3.9
编程语言实现模式,算法,3.85
编程高手箴言,编程,2.225
编舟记,日本文学,4.090060040026684
编译原理,算法,3.75
编辑人的世界,策划,3.575
编辑力,策划,3.125
缝不起来的伤痕童年,回忆录,4.135
缠斗,自由主义,3.125
缠论解析,股票,3.075
缥缈·提灯卷,奇幻,4.016666666666667
缺月梧桐 卷一,武侠,3.8041666666666667
罂粟之家,当代文学,3.43
罂粟的情人,言情,3.535
网格设计,设计,3.4
网民的狂欢,互联网,3.0384615384615383
网游之演技一流（上、下）,耽美,3.642857142857143
网游之近战法师1·一战成名,网络小说,3.625
网站交互设计模式,用户体验,1.95
网站优化,用户体验,3.05
网站分析实战,用户体验,3.466666666666667
网站搜索设计,交互设计,3.15
网站蓝图,用户体验,3.175
网站设计解构,用户体验,2.9125
网站重构,交互,2.2224489795918365
网络、群体与市场,互联网,3.6333333333333333
网络共和国,政治学,3.2409090909090907
网络是怎样连接的,互联网,4.441666666666666
网络江湖三十六计,互联网,3.525
网络素养,互联网,3.433333333333333
网络经济的十种策略,科技,3.9833333333333334
网络至死,互联网,3.2666666666666666
网络英雄传1,创业,3.625
网络营销实战密码,互联网,3.0
网络营销推广实战宝典,营销,3.05
网页设计创意书,UCD,3.0
网页设计心理学,用户体验,3.9
网飞传奇,科技,3.15
罗丹论,美术,3.95
罗伯特议事规则,政治学,3.32
罗刹之国,悬疑,2.92
罗密欧与朱丽叶,戏剧,3.9311926605504586
罗密欧与朱丽叶（名著名译插图本）,爱情,3.4705882352941178
罗德斯岛战记VOL.1灰色魔女,魔幻,3.216666666666667
罗念生全集 第三卷,戏剧,3.55
罗念生全集：第二卷：埃斯库罗斯悲剧三种、索福克勒斯悲剧四种,戏剧,3.7583333333333333
罗念生全集：第四卷：阿里斯托芬喜剧六种,戏剧,3.406779661016949
罗摩桥,旅行,3.95
罗摩衍那,宗教,3.175
罗斯柴尔德家族.第1部,金融,2.75
罗曼蒂克消亡史,文学,3.5344280240831965
罗曼诺夫皇朝,历史,3.8222222222222224
罗杰・艾克罗伊德谋杀案,阿加莎·克里斯蒂,3.94
罗杰斯环球投资旅行,金融,3.53
罗杰疑案,悬疑,4.278721368339214
罗生门,日本文学,3.788618229408536
罗素回忆录,回忆录,3.2666666666666666
罗素自传（第一卷）,传记,2.79
罗素自选文集,西方哲学,3.92
罗素论自由,西方哲学,3.95
罗辑思维,互联网,3.1032608695652173
罗马书释义,宗教,3.3
罗马人的故事1,历史,4.1173758865248224
罗马人的故事2,历史,4.358760429082241
罗马人的故事3,历史,4.062068965517241
罗马人的故事（礼品装，全15册）,历史,4.369230769230769
罗马帝国的大战略,军事,4.05
罗马帝国衰亡史（上册）,历史,3.131818181818182
罗马帝国衰亡史（套装共6册）,历史,4.07
罗马盛衰原因论,政治学,3.066666666666667
罪与罚,名著,3.8017754935171126
罪孽的报应,二战,4.136690647482014
罪恶生涯,J.K.罗琳,3.65
罪恶的拍球歌,推理小说,3.4454545454545453
罪责,落落,3.5416666666666665
置身于苦难与阳光之间,思想,3.1695652173913045
羅馬浴場 Ⅰ,穿越,3.4566666666666666
羊毛战记,科幻小说,3.5391304347826087
羊男的圣诞节,村上春树,3.0599721059972107
羊皮卷,励志,2.83
羊脂球,名著,3.251353004847287
羊道·前山夏牧场,散文,4.205172413793103
羊道·春牧场,散文,4.19749652294854
羊道·深山夏牧场,散文,4.252083333333333
美しいこと 上,耽美,4.094444444444444
美しいこと 下,耽美,4.0
美与暴烈,传记,3.6559139784946235
美丽之星,科幻小说,3.5
美丽圣经,女性,3.727777777777778
美丽心灵,传记,3.515
美丽新世界,小说,3.9126164534975527
美丽生灵,魔幻,3.0
美丽的凶器,东野圭吾,3.060670731707317
美人为馅,爱情,3.725
美人何处,诗词,2.699074074074074
美人如诗 草木如织,古典文学,2.8333333333333335
美元大崩溃,金融,3.45
美军生存手册,军事,3.3
美军第一狙击手,军事,2.675
美味关系,生活,3.1285714285714286
美国与中国,历史,3.5196428571428573
美国也荒唐,社会,3.36
美国人,摄影,3.95
美国人眼中最真实的越南战争,军事,4.3
美国众神,悬疑,3.5510336441021484
美国军队及其战争,军事,3.15
美国反对美国,政治学,3.9875
美国在中国的失败,近代史,3.5833333333333335
美国城市的文明化,建筑,3.25
美国大城市的死与生,社会学,3.4423269809428283
美国大城市的死与生（纪念版）,社会学,3.6050351922035735
美国大萧条,经济,3.9
美国宪政历程,政治学,4.243199481865285
美国广告设计实用教程,广告,3.5
美国怎么了？,经济,3.14
美国总统制,政治学,3.4375
美国摄影图片制作工艺专业教程,摄影,3.65
美国摄影教程,摄影,3.4
美国摄影用光教程,摄影,3.225
美国政治传统及其缔造者,政治学,3.8
美国数码摄影教程,摄影,3.75
美国新闻摄影教程,摄影,3.9166666666666665
美国电影美国文化,电影,3.425
美国电影美国文化（插图第4版）,电影,3.65
美国的本质,政治,3.135
美国种族简史,人文,3.7741835147744944
美国精神的封闭,政治学,3.75
美国纽约摄影学院摄影教材（上册）,艺术,4.067951318458418
美国纽约摄影学院摄影教材（上）,艺术,3.5718023255813955
美国纽约摄影学院摄影教材（下册）,摄影,3.59
美国纽约摄影学院摄影教材（下）,摄影,3.4714285714285715
美国自由主义的历史变迁,自由主义,3.316666666666667
美国自由的故事,自由主义,4.1
美国色彩基础教材,美术,3.5
美国视觉传达完全教程,设计,4.0
美国视觉设计学院用书,设计,3.15
美国设计学院教授讲课手稿·奥列佛风景速写教学,绘画,4.0
美国语文(上下),人文,3.35
美国货币史 1867—1960,经济,3.22
美国音乐札记,音乐,2.85
美女攝影師愛自拍,摄影,2.7
美女都是狠角色,女性,3.37
美好古董衣店,女性,3.5027777777777778
美好生活,社会学,3.626923076923077
美妙的新世界,科幻,3.9926017262638718
美学,西方哲学,4.25
美学(第一卷),艺术,3.5
美学三书,思想,3.7222222222222223
美学散步,思想,3.6267441860465115
美学的经济,经济,3.3375
美学（第一卷）,西方哲学,4.025
美容大王,生活,2.5513157894736844
美少女战士（全18卷）,日本漫画,3.4246031746031744
美术、神话与祭祀,艺术史,4.045833333333333
美术史十议,艺术史,3.882005899705015
美术史的基本概念,艺术史,3.1
美术史的形状,艺术史,2.95
美术馆里聊怪咖,艺术史,3.9833333333333334
美洲三书,政治学,3.3
美的分析,美术,2.8
美的历史,艺术史,3.4438687392055267
美的历程,人文,4.018042202522163
美的情愫,绘画,3.71
美的情绪：西洋画派十二讲,艺术史,4.35
美的沉思,艺术史,3.744642857142857
美的焦虑,艺术史,3.433333333333333
美第奇家族,美术,2.95
美联储,金融,3.025
美雪·美雪,日本漫画,3.58
美麗的凶器,东野圭吾,2.9038461538461537
美，看不见的竞争力,艺术,3.65
群,科幻小说,3.5142857142857142
群众与权力,政治学,3.55
群体性孤独,互联网,3.1969111969111967
群体的智慧,社会学,2.8666666666666667
群居的艺术,社会学,3.775
群山之巅,当代文学,3.5925297113752124
群山回唱,小说,3.9277306323569667
群己论识,自由主义,3.85
群星，我的归宿,科幻小说,3.3794466403162056
群氓之族,社会学,3.3
群氓的时代,社会学,2.99
羽·苍穹之烬,沧月,3.053125
羽·赤炎之曈,奇幻,3.5736568457538995
羽·赤炎之瞳,沧月,3.7
羽·青空之蓝,武侠,3.5513157894736844
羽·黯月之翼,奇幻,3.4220588235294116
羽翼·深蓝,青春文学,3.6993464052287583
翰墨荟萃,艺术史,4.0
翻译官,爱情,3.027209354621093
翻身,中国历史,3.825
翻转世界,互联网,2.5
翻转式学习,张悦然,3.5
翻转课堂的可汗学院,互联网,3.9966666666666666
耀扬的厨房,生活,3.4583333333333335
老九门短篇集,悬疑,3.268292682926829
老二非死不可,金融,3.4557142857142855
老人与海,名著,3.6235560514570753
老后破产,社会,3.7222222222222223
老头儿汪曾祺,回忆录,4.2375
老女孩,随笔,2.8071672354948807
老妇还乡,戏剧,4.113456464379947
老妓抄,日本文学,3.6623376623376624
老子,思想,3.767763471626133
老子今注今译,国学,3.9136690647482015
老子他说,思想,3.3185185185185184
老子他说续集,国学,3.8
老子注译及评介,哲学,3.7857142857142856
老子的帮助,国学,3.1
老子的智慧,国学,3.2916666666666665
老子道德经注,国学,4.09
老子道德经注校释,国学,3.385
老巴塔哥尼亚快车（套装上下册）,旅行,3.716666666666667
老师的提包,日本文学,3.1271428571428572
老师的谎言,历史,3.4
老师，太给力,校园,2.9833333333333334
老得可以告别孤独,金庸,3.44
老残游记,古典文学,3.5395017793594308
老火车的时光慢游,旅行,3.077272727272727
老灵魂,音乐,3.3
老爸老妈去旅行,旅行,3.4
老美国志异,音乐,2.810126582278481
老而不死是为贼,随笔,3.2217391304347824
老舍幽默诗文集,杂文,3.7875
老貓,科幻小说,3.3
老马的职业“鬼”话,职场,2.9875
老鼠爱大米,杂文,2.375
考古不是挖宝,考古,3.3833333333333333
考古人类学随笔,考古,3.051282051282051
考古好玩,考古,3.2666666666666666
考古学,考古,4.1
考古学专题六讲,考古,3.783333333333333
考古学思想史,考古,3.7
考古学的过去与未来,考古,3.433333333333333
考古学的过去与未来-牛津通识读本,考古,3.45
考古学研究入门,考古,3.4166666666666665
考古手记,考古,3.558333333333333
考古的另一面,考古,3.01
考古随笔,考古,4.0
考拉小巫的留学成长日记,励志,3.8524305555555554
考拉小巫的英语学习日记,成长,3.5097297297297296
考骨纪·北疆生死契,考古,3.2214285714285715
而已集,杂文,3.9824120603015074
而我只有你,几米,3.328125
耳朵借我,人文,3.5052631578947366
耳洞,言情,3.135294117647059
耳语者,历史,4.101351351351352
耳赤迷局,东野圭吾,4.408333333333333
耶稣传,宗教,3.775
耶稣最后的法老,考古,2.95
耶稣裹尸布之谜,宗教,2.2916666666666665
耶路撒冷,当代文学,3.31
耶路撒冷三千年,历史,3.2328595317725752
耶路撒冷的艾希曼,二战,1.8
耶鲁大学公开课 : 政治哲学,政治学,4.105555555555555
耶鲁大学公开课:死亡,哲学,3.3467336683417086
耻辱者手记,思想,2.963636363636364
聆听父亲,回忆录,3.7162891046386193
聆听音乐,艺术,4.372727272727273
聊斋志异,名著,3.7635386523356757
聋哑时代,校园,4.126388888888889
职业建筑家,建筑,3.1375
职场不逃跑,职场,3.64
职场动物进化手册,管理,3.6512059369202228
职场头三年,职场,3.0833333333333335
职场奋斗记,职场,3.0
职场尤里卡,职场,3.99
职场急诊室,职场,3.1875
职场成人礼,职场,3.35
职场新物种,职场,3.45
职场潜伏心理学,职场,2.9568345323741005
职场竞争力,职场,3.05
职场解释系,职场,3.5357142857142856
职场路线图,职场,3.4
职场软实力，人生硬道理,职场,3.3741007194244603
职场达人志,职场,3.25
职来职往,职场,2.8
联合政府与一党训政,政治学,4.2375
联合舰队,军事,4.05
联合舰队的覆灭,二战,3.25
联想风云,商业,3.075
联盟,科技,3.378082191780822
联邦党人文集,政治学,3.739655172413793
联邦论,政治学,3.716666666666667
聖☆哥傳 01,日本漫画,4.011583011583012
聖女的救贖,东野圭吾,3.4357142857142855
聖經,经典,2.982225148123766
聖闘士星矢 1,经典,3.3327102803738318
聚焦,艺术史,4.25
聪明人用方格笔记本,管理,2.9171227521501173
聪明人的圣经,思想,3.716666666666667
聪明的投资者,金融,3.750145095763204
聪明的投资者（第4版注疏点评版）,理财,4.3
聲の形 1,校园,4.1
聲之形 01,校园,3.87
聲之形 02,校园,4.35
聲之形 04,校园,4.5
聲之形 05,校园,3.775
聲之形 07,校园,4.170731707317073
聽幾米唱歌,幾米,3.175
肇論校釋,佛教,3.55
肉体与石头,建筑,3.1625
肉香,悬疑,2.879166666666667
肖斯塔科维奇回忆录,回忆录,3.575
肖申克的救赎,悬疑,3.835935037922558
肖邦传,音乐,3.3
肚子饿万岁,高木直子,3.9962962962962965
肠子,小说,3.464774734982332
肠子的小心思,科普,4.431395348837209
肠子，脑子，厨子,科普,3.15
股市之神,股票,4.55
股市信息藏宝图,股票,3.575
股市博弈论,股票,3.65
股市天才,股票,4.0625
股市奇才,股票,2.6
股市心理博弈（修订版）,股票,3.025
股市投资致富之道,股票,3.5
股市操练大全,股票,3.6125
股市操练大全（第二册）,股票,3.475
股市晴雨表,股票,2.975
股市极客思考录,股票,3.4
股市的逻辑,股票,3.7
股市真规则,金融,4.033220991815118
股市稳赚,股票,3.603125
股市趋势技术分析,金融,3.3454545454545452
股市进阶之道,金融,4.10948275862069
股市进阶之道：一个散户的自我修养,股票,4.55
股市长线法宝,金融,3.6769230769230767
股市风云二十年,股票,3.7
股权战争,金融,4.066666666666666
股权投资基金运作,金融,3.4875
股爷天下,股票,4.05
股票K线战法,股票,2.9833333333333334
股票作手回忆录,金融,3.8361448372192974
股票作手操盘术,股票,3.79
股票大作手回忆录,金融,3.967405143875732
股票大作手操盘术,金融,3.912280701754386
股票大作手操盘术(珍藏版),股票,4.15
股票投资就问三个问题,股票,3.8
股票投资的24堂必修课,股票,3.13
股票投资的大智慧,股票,2.9833333333333334
股票操作学,股票,3.275
股票操盘手回忆录,股票,4.5
股票魔法师,股票,4.0
股色股香,股票,3.1333333333333333
肥皂剧、性和香烟,广告,3.8
肯定自己,励志,2.8857142857142857
育儿基本,成长,4.178571428571429
胆小别看画 1,艺术史,4.006451612903226
胆小别看画 2,绘画,4.033333333333333
胆小别看画 3,绘画,4.07
胆小别看画 4,美术,3.5083333333333333
胆小鬼,青春文学,3.0833333333333335
背包十年,旅行,3.068678046843986
背包客,旅行,3.4375
背叛之星,科幻小说,3.9583333333333335
背影,散文,3.3601134215500945
背负污名的天使,轻小说,3.7
胜于言传,交互,3.2
胡吃乱想,生活,3.3823529411764706
